timestamp,capital,realized_capital
2026-04-30 17:30:00+00:00,64154.352118665876,64154.352118665876
2026-04-30 18:00:00+00:00,64154.352118665876,64154.352118665876
2026-04-30 18:30:00+00:00,64154.352118665876,64154.352118665876
2026-04-30 19:00:00+00:00,64154.352118665876,64154.352118665876
2026-04-30 19:30:00+00:00,64154.352118665876,64154.352118665876
2026-04-30 20:00:00+00:00,64154.352118665876,64154.352118665876
2026-04-30 20:30:00+00:00,64154.352118665876,64154.352118665876
2026-04-30 21:00:00+00:00,64154.352118665876,64154.352118665876
2026-04-30 21:30:00+00:00,64154.352118665876,64154.352118665876
2026-04-30 22:00:00+00:00,64154.352118665876,64154.352118665876
2026-04-30 22:30:00+00:00,64154.352118665876,64154.352118665876
2026-04-30 23:00:00+00:00,64154.352118665876,64154.352118665876
2026-04-30 23:30:00+00:00,64154.352118665876,64154.352118665876
2026-05-01 00:00:00+00:00,64154.352118665876,64154.352118665876
2026-05-01 00:30:00+00:00,64154.352118665876,64154.352118665876
2026-05-01 01:00:00+00:00,64154.352118665876,64154.352118665876
2026-05-01 01:30:00+00:00,64154.352118665876,64154.352118665876
2026-05-01 02:00:00+00:00,64154.352118665876,64154.352118665876
2026-05-01 02:30:00+00:00,64154.352118665876,64154.352118665876
2026-05-01 03:00:00+00:00,64154.352118665876,64154.352118665876
2026-05-01 03:30:00+00:00,64154.352118665876,64154.352118665876
2026-05-01 04:00:00+00:00,64154.352118665876,64154.352118665876
2026-05-01 04:30:00+00:00,64154.352118665876,64154.352118665876
2026-05-01 05:00:00+00:00,64154.352118665876,64154.352118665876
2026-05-01 05:30:00+00:00,64154.352118665876,64154.352118665876
2026-05-01 06:00:00+00:00,64154.352118665876,64154.352118665876
2026-05-01 06:30:00+00:00,64154.352118665876,64154.352118665876
2026-05-01 07:00:00+00:00,64154.352118665876,64154.352118665876
2026-05-01 07:30:00+00:00,64149.808405920034,64149.808405920034
2026-05-01 08:00:00+00:00,64191.90324131565,64149.038285115654
2026-05-01 08:30:00+00:00,64177.50913354055,64177.50913354055
2026-05-01 09:00:00+00:00,64177.50913354055,64177.50913354055
2026-05-01 09:30:00+00:00,64177.50913354055,64177.50913354055
2026-05-01 10:00:00+00:00,64177.50913354055,64177.50913354055
2026-05-01 10:30:00+00:00,64177.50913354055,64177.50913354055
2026-05-01 11:00:00+00:00,64172.94773849666,64172.94773849666
2026-05-01 11:30:00+00:00,64188.16769799666,64172.94773849666
2026-05-01 12:00:00+00:00,64218.07369799666,64172.94773849666
2026-05-01 12:30:00+00:00,64231.37069799666,64172.94773849666
2026-05-01 13:00:00+00:00,64224.94496325276,64224.94496325276
2026-05-01 13:30:00+00:00,64220.32598730135,64220.32598730135
2026-05-01 14:00:00+00:00,64212.120952619385,64212.120952619385
2026-05-01 14:30:00+00:00,64212.120952619385,64212.120952619385
2026-05-01 15:00:00+00:00,64207.49730989135,64207.49730989135
2026-05-01 15:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-01 16:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-01 16:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-01 17:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-01 17:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-01 18:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-01 18:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-01 19:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-01 19:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-01 20:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-01 20:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-01 21:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-01 21:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-01 22:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-01 22:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-01 23:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-01 23:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 00:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 00:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 01:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 01:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 02:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 02:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 03:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 03:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 04:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 04:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 05:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 05:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 06:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 06:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 07:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 07:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 08:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 08:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 09:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 09:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 10:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 10:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 11:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 11:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 12:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 12:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 13:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 13:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 14:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 14:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-02 15:00:00+00:00,64182.03110360331,64182.03110360331
