timestamp,open,high,low,close,volume
2024-07-13 23:00:00,59523.5,59850.0,59246.5,59382.5,87060
2024-07-13 23:30:00,59389.0,59412.0,59125.0,59214.0,46882
2024-07-14 00:00:00,59198.5,59646.5,59198.5,59370.0,28342
2024-07-14 00:30:00,59383.5,59790.5,59274.0,59747.0,24208
2024-07-14 01:00:00,59780.0,59832.0,59432.5,59564.0,42448
2024-07-14 01:30:00,59550.0,59750.5,59530.5,59703.0,18462
2024-07-14 02:00:00,59712.0,59749.0,59301.5,59314.5,17768
2024-07-14 02:30:00,59313.5,59411.5,59279.5,59356.5,13018
2024-07-14 03:00:00,59357.0,59572.0,59338.0,59474.5,22718
2024-07-14 03:30:00,59483.5,59503.0,59373.5,59458.0,13416
2024-07-14 04:00:00,59440.0,60112.5,59410.5,59727.0,67302
2024-07-14 04:30:00,59736.0,60000.0,59664.5,59953.0,41836
2024-07-14 05:00:00,59963.5,60313.0,59799.5,60143.0,74676
2024-07-14 05:30:00,60141.0,60270.0,59974.5,60260.0,42878
2024-07-14 06:00:00,60256.0,60313.5,60061.0,60102.0,32522
2024-07-14 06:30:00,60101.0,60128.5,59793.0,59870.0,45508
2024-07-14 07:00:00,59874.0,60110.5,59819.5,59946.0,28056
2024-07-14 07:30:00,59942.0,60127.0,59908.5,60056.0,26632
2024-07-14 08:00:00,60055.0,60400.0,60055.0,60315.5,41606
2024-07-14 08:30:00,60307.5,60322.0,60158.0,60198.0,35860
2024-07-14 09:00:00,60197.0,60292.0,60120.0,60266.0,32212
2024-07-14 09:30:00,60266.0,60351.5,60179.0,60185.5,28418
2024-07-14 10:00:00,60186.5,60218.0,60095.0,60124.0,41574
2024-07-14 10:30:00,60129.5,60140.5,59903.0,59925.0,46820
2024-07-14 11:00:00,59912.5,60044.0,59905.5,59996.5,26726
2024-07-14 11:30:00,59989.5,60118.5,59977.5,60104.0,52918
2024-07-14 12:00:00,60100.5,60107.5,59732.0,59775.5,20448
2024-07-14 12:30:00,59773.5,59861.0,59579.5,59590.5,28914
2024-07-14 13:00:00,59592.0,59777.0,59582.5,59634.5,26172
2024-07-14 13:30:00,59626.5,59703.0,59595.0,59692.5,21800
2024-07-14 14:00:00,59693.5,59739.0,59506.5,59516.5,21200
2024-07-14 14:30:00,59507.5,60222.5,59467.0,59996.5,50596
2024-07-14 15:00:00,60016.5,60150.0,59874.5,59913.5,21334
2024-07-14 15:30:00,59913.5,60124.5,59909.5,60079.5,17666
2024-07-14 16:00:00,60090.5,60109.0,59933.5,59939.5,14828
2024-07-14 16:30:00,59933.5,60107.5,59883.0,60096.0,18352
2024-07-14 17:00:00,60097.0,60176.5,59908.5,59998.0,25698
2024-07-14 17:30:00,59999.0,60058.0,59954.5,60000.5,9918
2024-07-14 18:00:00,59992.5,60076.5,59930.0,59947.5,11866
2024-07-14 18:30:00,59947.5,60024.0,59936.5,60024.0,9386
2024-07-14 19:00:00,60023.0,60023.0,59971.0,59976.5,10420
